"","X","filename","architecture","min_val_loss","is_min"
"297",146,"expgamma5d_2","[ 562.  689. 1323. 1171.]",-1.12180638313293,0
"298",147,"expgamma5d_2","[1306.  926.  905.]",-1.12072002887726,0
"299",148,"expgamma5d_2","[1230.  794.]",-1.10069525241852,0
"300",149,"expgamma5d_2","[386. 565. 575. 722. 533. 316. 284. 259. 193.]",-1.11770117282867,0
"301",0,"expgamma5d_3","[746. 484. 270.]",-0.918771743774414,0
"302",1,"expgamma5d_3","[391. 503. 401. 231.]",-0.918431401252747,0
"303",2,"expgamma5d_3","[1242.  648.  580.  300.]",-0.917055726051331,0
"304",3,"expgamma5d_3","[573. 743. 641. 440. 316. 244. 223.]",-0.915463924407959,0
"305",4,"expgamma5d_3","[428. 368. 314. 191. 190. 126.]",-0.917797088623047,0
"306",5,"expgamma5d_3","[1173. 1202.]",-0.917118310928345,0
"307",6,"expgamma5d_3","[1479. 1597. 1681.  972.  817.  500.]",-0.915327966213226,0
"308",7,"expgamma5d_3","[1395. 1751.]",-0.914757609367371,0
"309",8,"expgamma5d_3","[220. 150. 107.  53.  31.  19.  15.  13.]",-0.918206095695496,0
"310",9,"expgamma5d_3","[833. 420. 271. 179. 121. 102.]",-0.916682362556458,0
"311",10,"expgamma5d_3","[243. 398. 507. 732. 462. 344.]",-0.914995491504669,0
"312",11,"expgamma5d_3","[ 825.  872. 1648. 1059.  705.  654.  562.  434.  242.  133.]",-0.911409676074982,0
"313",12,"expgamma5d_3","[1527.]",-0.918230593204498,0
"314",13,"expgamma5d_3","[ 866. 1266.  829.  691.]",-0.919101536273956,0
"315",14,"expgamma5d_3","[575. 614. 930. 731. 406. 378. 352. 202.]",-0.915094971656799,0
"316",15,"expgamma5d_3","[ 358.  547. 1044.  929.  567.  355.  283.  206.]",-0.913650929927826,0
"317",16,"expgamma5d_3","[ 915. 1612.  948.  796.  541.  315.  282.  278.  258.  134.]",-0.91111147403717,0
"318",17,"expgamma5d_3","[333. 646. 850. 824. 638. 584.]",-0.915956497192383,0
"319",18,"expgamma5d_3","[528. 492. 464. 266. 164.]",-0.917716205120087,0
"320",19,"expgamma5d_3","[216. 281. 524. 953. 726. 474. 427. 256.]",-0.912368178367615,0
"321",20,"expgamma5d_3","[1483. 1601. 1359.  733.]",-0.915931165218353,0
"322",21,"expgamma5d_3","[1088.  720.  579.]",-0.915616929531097,0
"323",22,"expgamma5d_3","[356. 684. 351. 290. 279.]",-0.91682630777359,0
"324",23,"expgamma5d_3","[ 906. 1429.  859.  798.  643.  328.  263.  208.]",-0.913408815860748,0
"325",24,"expgamma5d_3","[ 515.  732. 1249. 1695. 1111.  788.  535.]",-0.912944495677948,0
"326",25,"expgamma5d_3","[ 953. 1470. 1480.  765.  762.  476.  307.  264.  249.]",-0.913749516010284,0
"327",26,"expgamma5d_3","[57. 37.]",-0.918222606182098,0
"328",27,"expgamma5d_3","[111. 119. 212. 344. 216. 182. 137.  82.  80.  51.]",-0.913720369338989,0
"329",28,"expgamma5d_3","[900.]",-0.918363749980927,0
"330",29,"expgamma5d_3","[210. 347. 444. 392. 279. 249. 210. 111.]",-0.915005803108215,0
"331",30,"expgamma5d_3","[671. 350. 252. 228.]",-0.917932450771332,0
"332",31,"expgamma5d_3","[180. 301. 432. 651. 632. 427. 369.]",-0.915295720100403,0
"333",32,"expgamma5d_3","[653. 779. 645. 498. 251. 204. 172.]",-0.916560590267181,0
"334",33,"expgamma5d_3","[898. 604. 362. 300. 296. 171. 142. 134.  77.  59.]",-0.916369557380676,0
"335",34,"expgamma5d_3","[1800. 1487. 1112.  836.]",-0.917734861373901,0
"336",35,"expgamma5d_3","[1509.]",-0.918299078941345,0
"337",36,"expgamma5d_3","[1195. 1222. 1020.]",-0.917557001113892,0
"338",37,"expgamma5d_3","[1567.  886.  531.  405.  254.]",-0.916957974433899,0
"339",38,"expgamma5d_3","[109. 111. 222. 161.]",-0.916610479354858,0
"340",39,"expgamma5d_3","[321. 476. 516. 567. 900. 602. 484. 423.]",-0.913746774196625,0
"341",40,"expgamma5d_3","[814. 834. 692. 624. 502. 455. 314. 198.]",-0.910824179649353,0
"342",41,"expgamma5d_3","[483. 894. 660.]",-0.914651095867157,0
"343",42,"expgamma5d_3","[420. 656. 592. 552. 330. 222.]",-0.916377007961273,0
"344",43,"expgamma5d_3","[606. 666. 720. 589. 409.]",-0.917061388492584,0
"345",44,"expgamma5d_3","[28. 50. 31. 19.  9.  4.  3.  2.]",-0.187790349125862,0
"346",45,"expgamma5d_3","[644. 836. 825. 750.]",-0.915339291095734,0
"347",46,"expgamma5d_3","[943. 793. 554. 359. 232. 156. 152. 121.  82.]",-0.916553974151611,0
"348",47,"expgamma5d_3","[192. 285. 221. 133. 123. 106.  75.  67.  64.  58.]",-0.913774371147156,0
"349",48,"expgamma5d_3","[527. 630. 587. 338. 201. 159. 116.  98.]",-0.915632367134094,0
"350",49,"expgamma5d_3","[ 266.  353.  469.  930. 1750. 1151.  639.  535.]",-0.913719594478607,0
"351",50,"expgamma5d_3","[295. 291. 255. 245.]",-0.916498601436615,0
"352",51,"expgamma5d_3","[446. 544. 602. 521.]",-0.917384028434753,0
"353",52,"expgamma5d_3","[ 461.  616. 1078. 1033.  670.]",-0.916306257247925,0
"354",53,"expgamma5d_3","[551. 679. 682. 900. 941. 622. 605. 436.]",-0.912138879299164,0
"355",54,"expgamma5d_3","[183. 202. 213. 224. 214. 182. 171. 163.]",-0.91655695438385,0
"356",55,"expgamma5d_3","[489. 643. 538.]",-0.915643572807312,0
"357",56,"expgamma5d_3","[338. 350. 576. 525. 286. 207. 183.]",-0.914193034172058,0
"358",57,"expgamma5d_3","[1437.]",-0.917957365512848,0
"359",58,"expgamma5d_3","[500. 607. 657. 633. 349. 323. 305. 250. 159.  96.]",-0.911119341850281,0
"360",59,"expgamma5d_3","[1311. 1179. 1064.]",-0.917356610298157,0
"361",60,"expgamma5d_3","[ 764. 1082.  604.  417.]",-0.918010652065277,0
"362",61,"expgamma5d_3","[1471.]",-0.918326258659363,0
"363",62,"expgamma5d_3","[1207.]",-0.917847871780396,0
"364",63,"expgamma5d_3","[198. 267. 373. 314. 237. 215. 120. 117.]",-0.915972948074341,0
"365",64,"expgamma5d_3","[292. 298. 383. 667. 737. 638. 388. 369. 353. 197.]",-0.908990383148193,0
"366",65,"expgamma5d_3","[245. 323. 620. 991. 981. 593. 303. 254. 140. 133.]",-0.912179172039032,0
"367",66,"expgamma5d_3","[1667. 1639. 1569.  834.  650.]",-0.915449261665344,0
"368",67,"expgamma5d_3","[1287.]",-0.918061852455139,0
"369",68,"expgamma5d_3","[351. 401. 582. 676. 722. 823. 625. 320. 302. 301.]",-0.908053040504456,0
"370",69,"expgamma5d_3","[ 690.  963. 1048. 1315. 1268. 1153.  766.  534.  437.]",-0.908038079738617,0
"371",70,"expgamma5d_3","[872. 894. 768. 722. 585. 413. 290. 188.]",-0.916347086429596,0
"372",71,"expgamma5d_3","[1665. 1112. 1084.  618.  559.  449.  343.  260.]",-0.91658878326416,0
"373",72,"expgamma5d_3","[377.]",-0.918256103992462,0
"374",73,"expgamma5d_3","[851. 824. 633. 480. 479. 449. 377. 304.]",-0.914393067359924,0
"375",74,"expgamma5d_3","[1397. 1446.  888.  585.  577.  494.  309.  275.  248.]",-0.910974323749542,0
"376",75,"expgamma5d_3","[ 278.  456.  786. 1473. 1481. 1492.  812.  523.  272.  238.]",-0.908628761768341,0
"377",76,"expgamma5d_3","[1331. 1747. 1770. 1283. 1229.  804.  716.]",-0.912591338157654,0
"378",77,"expgamma5d_3","[180. 173. 151.  94.]",-0.917550265789032,0
"379",78,"expgamma5d_3","[239. 293. 372. 373. 357. 223. 174. 139. 120.  90.]",-0.913389384746552,0
"380",79,"expgamma5d_3","[1028. 1781. 1211.  948.]",-0.917593836784363,0
"381",80,"expgamma5d_3","[32. 49. 50. 61. 96. 68. 34. 25. 13.]",-0.917465031147003,0
"382",81,"expgamma5d_3","[1011. 1031.  723.  603.  578.  310.  184.]",-0.915622889995575,0
"383",82,"expgamma5d_3","[ 72.  78. 156. 158. 130.  84.  65.  43.  31.]",-0.916505813598633,0
"384",83,"expgamma5d_3","[ 869. 1173. 1119. 1091.  896.  840.]",-0.914540648460388,0
"385",84,"expgamma5d_3","[478. 867.]",-0.916044533252716,0
"386",85,"expgamma5d_3","[1508. 1082.  751.]",-0.915699779987335,0
"387",86,"expgamma5d_3","[51. 38.]",-0.912233769893646,0
"388",87,"expgamma5d_3","[ 691.  709. 1109. 1119.  780.  567.  522.]",-0.912920773029327,0
"389",88,"expgamma5d_3","[1211. 1659.]",-0.917162179946899,0
"390",89,"expgamma5d_3","[1062. 1084.  570.]",-0.916015565395355,0
"391",90,"expgamma5d_3","[271. 407. 705. 901. 798. 657.]",-0.916354477405548,0
"392",91,"expgamma5d_3","[ 794. 1515. 1792. 1278.  849.  603.]",-0.913009643554688,0
"393",92,"expgamma5d_3","[941. 880. 615. 425. 266. 171.  88.  74.  64.]",-0.915387988090515,0
"394",93,"expgamma5d_3","[1462. 1425.  769.  581.  399.  264.  212.  196.  136.]",-0.912521779537201,0
"395",94,"expgamma5d_3","[1060. 1590.]",-0.918026804924011,0
"396",95,"expgamma5d_3","[ 630. 1224. 1220.  763.  751.  588.  315.]",-0.914721250534058,0
"397",96,"expgamma5d_3","[1092. 1261.  962.  590.  497.  270.  202.]",-0.913401961326599,0
"398",97,"expgamma5d_3","[1008. 1698. 1407.  919.  547.  377.  369.]",-0.91534423828125,0
"399",98,"expgamma5d_3","[1068. 1611. 1103.]",-0.917229652404785,0
"400",99,"expgamma5d_3","[229. 389. 438. 443. 256. 140. 117.  92.]",-0.915888726711273,0
"401",100,"expgamma5d_3","[1333. 1558. 1648. 1558. 1442. 1304.  819.  558.  340.  177.]",-0.908251643180847,0
"402",101,"expgamma5d_3","[ 966. 1138.  877.  503.]",-0.918213605880737,0
"403",102,"expgamma5d_3","[228. 244. 127.  99.  82.]",-0.917971253395081,0
"404",103,"expgamma5d_3","[357. 469. 861. 588. 300. 264. 157. 115.  85.]",-0.914482057094574,0
"405",104,"expgamma5d_3","[686. 739. 915. 543. 338.]",-0.915263473987579,0
"406",105,"expgamma5d_3","[1791.]",-0.918134093284607,0
"407",106,"expgamma5d_3","[560. 543. 385. 202. 106. 105.]",-0.913663506507874,0
"408",107,"expgamma5d_3","[106.]",-0.918507635593414,0
"409",108,"expgamma5d_3","[ 158.  309.  611.  810. 1292.  972.  698.  504.  274.  163.]",-0.908062160015106,0
"410",109,"expgamma5d_3","[ 981. 1235. 1701. 1689. 1230.]",-0.914051234722137,0
"411",110,"expgamma5d_3","[830. 766. 465. 397.]",-0.917342722415924,0
"412",111,"expgamma5d_3","[655. 368. 317. 282. 172. 161. 106.  93.  59.]",-0.91584175825119,0
"413",112,"expgamma5d_3","[172. 233. 281. 353. 314. 186. 163. 138.]",-0.917432487010956,0
"414",113,"expgamma5d_3","[ 704. 1174. 1081.]",-0.916361749172211,0
"415",114,"expgamma5d_3","[474. 640. 470. 350.]",-0.916858375072479,0
"416",115,"expgamma5d_3","[628. 783. 464. 234. 127. 105.  74.  65.]",-0.917015612125397,0
"417",116,"expgamma5d_3","[415. 425. 769. 718. 479. 250. 244. 204. 114.]",-0.911816716194153,0
"418",117,"expgamma5d_3","[1287. 1720. 1687. 1676.  995.  902.  796.  536.  327.]",-0.91245299577713,0
"419",118,"expgamma5d_3","[44. 83. 53. 46. 42. 25.]",-0.917414009571075,0
"420",119,"expgamma5d_3","[ 822. 1427. 1252.  941.]",-0.917007923126221,0
"421",120,"expgamma5d_3","[442. 378. 306. 215. 163. 129. 117.  80.  40.]",-0.916817486286163,0
"422",121,"expgamma5d_3","[ 889. 1156. 1746. 1065.  863.  817.  676.  445.  345.]",-0.909591615200043,0
"423",122,"expgamma5d_3","[1442.]",-0.918183028697968,0
"424",123,"expgamma5d_3","[ 394.  670. 1145. 1309.  719.  700.  511.  503.  356.]",-0.909233033657074,0
"425",124,"expgamma5d_3","[ 86. 112. 139. 216. 357. 669. 561. 543. 285. 272.]",-0.911725521087646,0
"426",125,"expgamma5d_3","[200. 274. 283. 488. 529. 384. 292. 254.]",-0.913598775863647,0
"427",126,"expgamma5d_3","[261. 384. 233. 186. 176. 138.]",-0.917248368263245,0
"428",127,"expgamma5d_3","[ 760. 1144. 1767. 1548. 1096.  819.  582.  403.  282.]",-0.908864140510559,0
"429",128,"expgamma5d_3","[ 154.  269.  400.  648. 1136. 1416.  970.  949.  479.  416.]",-0.903865694999695,0
"430",129,"expgamma5d_3","[1108. 1372. 1452. 1073.  538.]",-0.918873190879822,0
"431",130,"expgamma5d_3","[268. 210. 206.]",-0.918226599693298,0
"432",131,"expgamma5d_3","[664. 636. 469.]",-0.917812705039978,0
"433",132,"expgamma5d_3","[ 82. 114.  77.]",-0.918235123157501,0
"434",133,"expgamma5d_3","[ 87. 159. 195. 126.  71.  61.  30.]",-0.919150412082672,1
"435",134,"expgamma5d_3","[817. 715.]",-0.916838407516479,0
"436",135,"expgamma5d_3","[ 341.  651.  857. 1474.  792.  758.]",-0.913522601127625,0
"437",136,"expgamma5d_3","[1447. 1246.  656.]",-0.916615188121796,0
"438",137,"expgamma5d_3","[528. 921. 564. 292. 157. 156. 141.  75.]",-0.915515184402466,0
"439",138,"expgamma5d_3","[ 603.  957. 1276.  657.]",-0.917292594909668,0
"440",139,"expgamma5d_3","[440. 350. 303. 294. 246. 140. 139. 129.]",-0.915765941143036,0
"441",140,"expgamma5d_3","[157. 143. 124. 103. 102.  65.  35.  33.  23.]",-0.917005896568298,0
"442",141,"expgamma5d_3","[446. 602. 632. 465.]",-0.916490197181702,0
"443",142,"expgamma5d_3","[477. 587. 423. 225. 159.  80.  75.  72.  37.]",-0.9155513048172,0
"444",143,"expgamma5d_3","[235. 377. 562. 470. 376. 352. 246.]",-0.91548228263855,0
"445",144,"expgamma5d_3","[1371. 1180.  740.]",-0.915275633335114,0
"446",145,"expgamma5d_3","[1541.  844.]",-0.917674422264099,0
"447",146,"expgamma5d_3","[ 562.  689. 1323. 1171.]",-0.916047155857086,0
"448",147,"expgamma5d_3","[1306.  926.  905.]",-0.917217314243317,0
"449",148,"expgamma5d_3","[1230.  794.]",-0.915895700454712,0
"450",149,"expgamma5d_3","[386. 565. 575. 722. 533. 316. 284. 259. 193.]",-0.909224271774292,0
"451",0,"expgamma5d_4","[746. 484. 270.]",-0.725487649440765,0
"452",1,"expgamma5d_4","[391. 503. 401. 231.]",-0.726119935512543,0
"453",2,"expgamma5d_4","[1242.  648.  580.  300.]",-0.727072894573212,0
"454",3,"expgamma5d_4","[573. 743. 641. 440. 316. 244. 223.]",-0.725772559642792,0
"455",4,"expgamma5d_4","[428. 368. 314. 191. 190. 126.]",-0.724982917308807,0
"456",5,"expgamma5d_4","[1173. 1202.]",-0.723735392093658,0
"457",6,"expgamma5d_4","[1479. 1597. 1681.  972.  817.  500.]",-0.723691582679749,0
"458",7,"expgamma5d_4","[1395. 1751.]",-0.725811958312988,0
"459",8,"expgamma5d_4","[220. 150. 107.  53.  31.  19.  15.  13.]",-0.72425651550293,0
"460",9,"expgamma5d_4","[833. 420. 271. 179. 121. 102.]",-0.726502656936646,0
"461",10,"expgamma5d_4","[243. 398. 507. 732. 462. 344.]",-0.725863337516785,0
"462",11,"expgamma5d_4","[ 825.  872. 1648. 1059.  705.  654.  562.  434.  242.  133.]",-0.727429032325745,0
"463",12,"expgamma5d_4","[1527.]",-0.721384823322296,0
"464",13,"expgamma5d_4","[ 866. 1266.  829.  691.]",-0.727097451686859,0
"465",14,"expgamma5d_4","[575. 614. 930. 731. 406. 378. 352. 202.]",-0.726318538188934,0
"466",15,"expgamma5d_4","[ 358.  547. 1044.  929.  567.  355.  283.  206.]",-0.72644317150116,0
"467",16,"expgamma5d_4","[ 915. 1612.  948.  796.  541.  315.  282.  278.  258.  134.]",-0.725612759590149,0
"468",17,"expgamma5d_4","[333. 646. 850. 824. 638. 584.]",-0.726186454296112,0
"469",18,"expgamma5d_4","[528. 492. 464. 266. 164.]",-0.726593971252441,0
"470",19,"expgamma5d_4","[216. 281. 524. 953. 726. 474. 427. 256.]",-0.724622547626495,0
"471",20,"expgamma5d_4","[1483. 1601. 1359.  733.]",-0.724518418312073,0
"472",21,"expgamma5d_4","[1088.  720.  579.]",-0.726609706878662,0
"473",22,"expgamma5d_4","[356. 684. 351. 290. 279.]",-0.726763367652893,0
"474",23,"expgamma5d_4","[ 906. 1429.  859.  798.  643.  328.  263.  208.]",-0.722638964653015,0
"475",24,"expgamma5d_4","[ 515.  732. 1249. 1695. 1111.  788.  535.]",-0.727082908153534,0
"476",25,"expgamma5d_4","[ 953. 1470. 1480.  765.  762.  476.  307.  264.  249.]",-0.728284001350403,0
"477",26,"expgamma5d_4","[57. 37.]",-0.722667515277863,0
"478",27,"expgamma5d_4","[111. 119. 212. 344. 216. 182. 137.  82.  80.  51.]",-0.725462734699249,0
